_,x1,x2,x3,x4,y1,y2,y3,y4,r_in,obs_in,seed_in,P_y1,P_y2,P_y3,P_y4,Meff_P1_y1_x1,Meff_P2_y1_x1,Meff_P1_y2_x1,Meff_P2_y2_x1,Meff_P1_y2_x2,Meff_P2_y2_x2,Meff_P1_y3_x1,Meff_P2_y3_x1,Meff_P1_y3_x2,Meff_P2_y3_x2,Meff_P1_y3_x3,Meff_P2_y3_x3,Meff_P1_y4_x1,Meff_P2_y4_x1,Meff_P1_y4_x2,Meff_P2_y4_x2,Meff_P1_y4_x3,Meff_P2_y4_x3,Meff_P1_y4_x4,Meff_P2_y4_x4,Prob_y1,Prob_y2,Prob_y3,Prob_y4
1842,-0.00887335,1.2575043659,2.4667510017,0.0545668437,0,0,0,1,75,5000,12309,1,0,0,1,-0.479969905,0.4799699053,-0.063071442,0.0630714419,0.3701234188,-0.370123419,0.7333306095,-0.73333061,-0.154367172,0.1543671724,0.288089933,-0.288089933,-0.246885337,0.2468853374,0.0689477916,-0.068947792,-0.708113015,0.7081130145,0.0679167187,-0.067916719,0.4477358026,0.6053389792,0.630425538,0.8470459824
1843,0.0094844615,1.1809450645,0.6619571451,-0.142024926,0,0,1,0,75,5000,12309,1,0,1,0,-0.478448369,0.4784483687,-0.064187246,0.0641872459,0.3766713138,-0.376671314,0.480655065,-0.480655065,-0.101178598,0.1011785985,0.1888259997,-0.188826,-0.000042279,0.000042279,0.0000118073,-0.000011807,-0.000121264,0.0001212641,0.0000116307,-0.000011631,0.4389382152,0.5755700449,0.8358724811,0.9999910143
1844,0.0461043867,0.6924114688,2.3185789019,-0.192452398,1,1,0,1,75,5000,12309,1,1,0,1,-0.474723346,0.4747233458,-0.062759572,0.0627595718,0.3682932652,-0.368293265,0.6634485923,-0.663448592,-0.139656905,0.1396569049,0.2606366869,-0.260636687,-0.284837352,0.2848373523,0.0795466698,-0.07954667,-0.816966444,0.816966444,0.078357097,-0.078357097,0.5785171068,0.6122316979,0.7115174072,0.8086907693
1845,0.1386051658,1.1795204744,1.9484543226,0.1158612842,1,1,0,0,75,5000,12309,1,0,0,0,-0.461367263,0.4613672627,-0.064447022,0.0644470219,0.3781957627,-0.378195763,0.7501821404,-0.75018214,-0.157914444,0.1579144444,0.2947100799,-0.29471008,-0.389301519,0.3893015193,0.1087204299,-0.10872043,-1.116589083,1.1165890825,0.1070945811,-0.107094581,0.6218542109,0.4332726786,0.6009501206,0.6445603486
1846,0.1282329241,1.0845928047,0.8279964886,-0.163941853,1,1,0,0,75,5000,12309,1,0,1,0,-0.463136407,0.4631364073,-0.065162511,0.0651625106,0.3823944793,-0.382394479,0.6548400494,-0.654840049,-0.137844794,0.137844794,0.2572548091,-0.257254809,-0.000568883,0.0005688834,0.0001588724,-0.000158872,-0.001631663,0.0016316634,0.0001564965,-0.000156497,0.6170595657,0.4687243738,0.2806996099,0.9998595967
1847,-0.436084584,0.4536291768,0.7952481065,-0.030494664,1,1,1,0,75,5000,12309,0,1,1,0,-0.449191686,0.4491916855,-0.059444144,0.0594441437,0.3488372715,-0.348837272,0.2732123503,-0.27321235,-0.057511602,0.0575116018,0.1073318455,-0.107331846,-0.000068522,0.0000685223,0.0000191363,-0.000019136,-0.000196535,0.0001965348,0.0000188501,-0.00001885,0.3493589191,0.6684805112,0.9256516785,0.9999850746
1848,0.2955189911,0.8113611871,0.8865302212,-0.068577831,0,0,0,0,75,5000,12309,1,1,1,0,-0.42707799,0.4270779896,-0.063915915,0.0639159155,0.3750790599,-0.37507906,0.7713206465,-0.771320646,-0.162364131,0.1623641311,0.303014371,-0.303014371,-0.002264824,0.002264824,0.0006324985,-0.000632499,-0.006495936,0.006495936,0.0006230399,-0.00062304,0.3082648604,0.4161949149,0.4604489923,0.9993804503
1849,-0.264445984,1.1865910698,1.8748596714,-0.063016494,0,0,0,0,75,5000,12309,0,0,1,0,-0.476456427,0.4764564273,-0.063494373,0.0634943729,0.3726053133,-0.372605313,0.6526991817,-0.652699182,-0.137394138,0.1373941382,0.2564137663,-0.256413766,-0.262213871,0.2622138705,0.0732285987,-0.073228599,-0.752078095,0.7520780953,0.0721335089,-0.072133509,0.5709378627,0.595177139,0.2788114807,0.8322807667
1850,-0.246165776,1.3234346966,0.5020564061,-0.308575219,0,0,0,0,75,5000,12309,0,0,1,0,-0.47823193,0.47823193,-0.061051225,0.0610512249,0.3582681386,-0.358268139,0.1971653243,-0.197165324,-0.041503591,0.0415035909,0.0774566673,-0.077456667,-1.343674E-6,1.3436736E-6,3.752484E-7,-3.752484E-7,-3.853906E-6,3.8539056E-6,3.6963679E-7,-3.696368E-7,0.562211564,0.6441075683,0.0489941525,0.9999997535
1851,-0.312940977,0.6167191844,2.3388043696,0.0781248736,0,0,0,0,75,5000,12309,0,1,1,1,-0.470654538,0.4706545382,-0.062504352,0.062504352,0.3667955535,-0.366795553,0.7717597782,-0.771759778,-0.162456569,0.1624565689,0.3031868845,-0.303186884,-0.367487105,0.3674871052,0.1026283076,-0.102628308,-1.05402129,1.0540212902,0.1010935628,-0.101093563,0.593909274,0.3824356626,0.462794748,0.3075789225
1852,-0.089884475,1.146108964,0.6959971008,-0.060586364,1,1,1,0,75,5000,12309,1,0,1,0,-0.483865669,0.4838656689,-0.064388611,0.0643886114,0.3778529914,-0.377852991,0.4091360642,-0.409136064,-0.086123744,0.0861237435,0.1607296624,-0.160729662,-0.00003963,0.0000396297,0.0000110674,-0.000011067,-0.000113665,0.0001136654,0.0000109019,-0.000010902,0.5131922492,0.4311842354,0.8708619438,0.9999916043
1853,-0.268150456,0.9193084176,1.2148483273,-0.094919916,0,0,0,0,75,5000,12309,0,1,1,0,-0.476068877,0.4760688771,-0.065355628,0.0653556279,0.3835277538,-0.383527754,0.4757640391,-0.475764039,-0.10014903,0.1001490303,0.1869045535,-0.186904554,-0.007010361,0.0070103605,0.0019577869,-0.001957787,-0.020107016,0.0201070163,0.0019285094,-0.001928509,0.5727021669,0.4938182134,0.1615662463,0.9978721159
1854,0.0217945716,0.5537383063,0.5217156171,-0.147507244,0,0,1,0,75,5000,12309,1,1,1,0,-0.477298082,0.4772980818,-0.059983126,0.0599831256,0.3520001898,-0.35200019,0.5609527555,-0.560952756,-0.11808138,0.1180813805,0.2203710573,-0.220371057,-0.000015855,0.0000158547,4.4277612E-6,-4.427761E-6,-0.000045474,0.0000454743,4.3615467E-6,-4.361547E-6,0.4330554367,0.3392582124,0.7893697328,0.9999967832
1855,0.4284712762,1.3010184822,0.6522130965,-0.263577659,1,1,1,0,75,5000,12309,1,0,1,0,-0.388834917,0.3888349173,-0.063547682,0.0635476824,0.3729181504,-0.37291815,0.7565828044,-0.756582804,-0.159261794,0.1592617936,0.2972245895,-0.29722459,-0.000224368,0.0002243679,0.0000626593,-0.000062659,-0.000643529,0.0006435288,0.0000617223,-0.000061722,0.7460518478,0.4061835183,0.5871045805,0.9999477896
1856,-0.019234462,0.4974287118,1.0959219588,-0.160079444,1,1,1,0,75,5000,12309,1,1,1,0,-0.480725453,0.4807254526,-0.058749626,0.0587496262,0.34476162,-0.34476162,0.7089076916,-0.708907692,-0.149226112,0.1492261122,0.2784953563,-0.278495356,-0.00797645,0.0079764496,0.0022275871,-0.002227587,-0.022877939,0.0228779393,0.0021942748,-0.002194275,0.5472871967,0.6779258314,0.6637185018,0.9975461247
1857,0.4679342378,1.3107825007,1.9463485436,0.1153556209,1,1,0,0,75,5000,12309,1,0,0,0,-0.376267226,0.3762672257,-0.063503347,0.0635033466,0.3726579741,-0.372657974,0.5445210316,-0.544521032,-0.114622478,0.1146224784,0.213915832,-0.213915832,-0.415938947,0.4159389471,0.1161594777,-0.116159478,-1.192990174,1.1929901741,0.1144223824,-0.114422382,0.7611499734,0.405050513,0.7996552679,0.5282747776
1858,0.3441829441,0.4457815081,1.9085284256,-0.13169404,1,1,0,0,75,5000,12309,1,1,0,1,-0.413910357,0.4139103565,-0.055527696,0.0555276963,0.3258543036,-0.325854304,0.5054002019,-0.505400202,-0.106387486,0.1063874862,0.1985471606,-0.198547161,-0.416966384,0.4169663844,0.1164464106,-0.116446411,-1.195937055,1.1959370552,0.1147050244,-0.114705024,0.7122023236,0.716036496,0.8224809341,0.4960634975
1859,-0.40120523,0.7676550806,1.4942980852,-0.237014211,0,0,0,0,75,5000,12309,0,1,1,0,-0.456202494,0.456202494,-0.064730499,0.0647304987,0.3798592954,-0.379859295,0.4836627185,-0.483662719,-0.101811714,0.101811714,0.1900075605,-0.190007561,-0.048462589,0.0484625889,0.0135341714,-0.013534171,-0.138999708,0.1389997083,0.013331776,-0.013331776,0.634849257,0.4445246453,0.1657161049,0.9809944378
1860,-0.397004914,0.3352136773,1.1471704603,-0.267121295,1,1,1,0,75,5000,12309,0,1,1,0,-0.456998874,0.4569988737,-0.056003147,0.0560031475,0.3286444037,-0.328644404,0.446107237,-0.446107237,-0.09390623,0.0939062298,0.1752538382,-0.175253838,-0.004974974,0.0049749737,0.0013893634,-0.001389363,-0.014269149,0.0142691487,0.0013685863,-0.001368586,0.3670686141,0.7108870265,0.8534088949,0.9985403795
1861,-0.04872903,1.0640710741,1.8003048165,0.1079529136,1,1,1,0,75,5000,12309,1,0,1,0,-0.482464965,0.4824649647,-0.065112368,0.0651123678,0.3821002256,-0.382100226,0.7634819461,-0.763481946,-0.160714073,0.1607140731,0.2999349268,-0.299934927,-0.259325556,0.2593255563,0.0724219778,-0.072421978,-0.743793874,0.7437938736,0.0713389505,-0.071338951,0.5330812528,0.4650418763,0.5690835263,0.8351327258
1862,-0.179282072,0.6752128504,2.0227690082,-0.032849982,0,0,1,0,75,5000,12309,0,1,1,0,-0.482755692,0.4827556916,-0.063112427,0.0631124266,0.3703639303,-0.37036393,0.7713549949,-0.771354995,-0.162371361,0.1623713615,0.3030278648,-0.303027865,-0.399794677,0.3997946774,0.1116508594,-0.111650859,-1.146685409,1.1466854095,0.1099811878,-0.109981188,0.5300569469,0.3956015335,0.5393725793,0.6141620032
1863,0.3417009589,0.9844066131,1.596711887,-0.257051737,1,1,0,0,75,5000,12309,1,1,0,0,-0.414606998,0.414606998,-0.065272341,0.0652723415,0.3830390023,-0.383039002,0.696756514,-0.696756514,-0.146668271,0.1466682715,0.2737217495,-0.27372175,-0.24060603,0.24060603,0.0671941663,-0.067194166,-0.690102794,0.6901027944,0.0661893178,-0.066189318,0.7111741391,0.5210642823,0.6778635835,0.8528435564
1864,-0.492520772,0.5250774085,2.0635611072,0.1424916108,1,1,0,0,75,5000,12309,0,1,1,0,-0.43641618,0.4364161803,-0.061311092,0.0613110923,0.3597931236,-0.359793124,0.6416020668,-0.641602067,-0.135058179,0.1350581792,0.2520542495,-0.25205425,-0.36764102,0.3676410204,0.1026712915,-0.102671292,-1.054462747,1.0544627475,0.101135904,-0.101135904,0.3243607172,0.639745579,0.2693021141,0.6921279211
1865,-0.134959594,0.4825460017,0.8988991741,-0.217924383,0,0,1,0,75,5000,12309,0,1,1,0,-0.484017192,0.4840171924,-0.058875345,0.0588753451,0.3454993791,-0.345499379,0.5665548498,-0.56655485,-0.11926063,0.1192606296,0.2225718476,-0.222571848,-0.000900515,0.000900515,0.0002514873,-0.000251487,-0.002582844,0.0025828443,0.0002477264,-0.000247726,0.508626908,0.3237437764,0.7857566202,0.999770551
1866,0.0330097411,0.5083515998,2.1028460346,-0.198192821,1,1,0,0,75,5000,12309,1,1,0,1,-0.476160002,0.4761600018,-0.058802247,0.0588022471,0.3450704167,-0.345070417,0.7026884755,-0.702688476,-0.147916958,0.1479169581,0.2760521287,-0.276052129,-0.402274964,0.4022749635,0.1123435302,-0.11234353,-1.153799331,1.1537993308,0.1106635001,-0.1106635,0.5722912403,0.6772290542,0.6711142917,0.3943404032
1867,0.1481050022,1.0977465599,0.967964319,-0.295751476,1,1,1,0,75,5000,12309,1,0,1,0,-0.459688946,0.4596889461,-0.065111633,0.065111633,0.3820959134,-0.382095913,0.7034016784,-0.703401678,-0.148067088,0.1480670883,0.2763323115,-0.276332311,-0.002848337,0.0028483373,0.0007954566,-0.000795457,-0.008169561,0.0081695605,0.000783561,-0.000783561,0.6262291962,0.4649907958,0.6702835271,0.9992055815
1868,-0.367358976,1.2594335757,1.0848184677,-0.189922309,1,1,1,0,75,5000,12309,0,0,1,0,-0.462317709,0.462317709,-0.061944786,0.0619447862,0.3635118425,-0.363511842,0.2831632341,-0.283163234,-0.059606277,0.0596062775,0.1112410638,-0.111241064,-0.001186547,0.0011865468,0.0003313675,-0.000331368,-0.003403237,0.0034032367,0.0003264121,-0.000326412,0.3806969328,0.3715386452,0.9220741818,0.9996915064
1869,0.1021605747,0.9362308549,1.3599589911,0.1178939479,0,0,0,0,75,5000,12309,1,1,1,0,-0.467286405,0.4672864054,-0.065246326,0.0652463258,0.3828863337,-0.382886334,0.7646913186,-0.764691319,-0.160968648,0.1609686478,0.3004100304,-0.30041003,-0.045722954,0.0457229539,0.0127690722,-0.012769072,-0.131141926,0.1311419263,0.0125781184,-0.012578118,0.3950705201,0.4761184349,0.4345915267,0.9822494266
1870,0.0937321388,1.0591464232,1.2208744842,-0.068642669,0,0,1,0,75,5000,12309,1,0,1,0,-0.468535585,0.4685355854,-0.065247241,0.0652472408,0.3828917034,-0.382891703,0.7322184873,-0.732218487,-0.154133069,0.154133069,0.2876530342,-0.287653034,-0.017840448,0.0178404483,0.0049823109,-0.004982311,-0.05116972,0.05116972,0.0049078034,-0.004907803,0.3990143099,0.5237881437,0.632132901,0.993973894
1871,-0.328409657,1.1021862838,0.625118197,0.0194522147,1,1,1,0,75,5000,12309,0,0,1,0,-0.46847735,0.4684773501,-0.064423465,0.0644234654,0.3780575256,-0.378057526,0.2053030299,-0.20530303,-0.04321659,0.0432165899,0.0806535761,-0.080653576,-4.649815E-6,4.6498154E-6,1.2985563E-6,-1.298556E-6,-0.000013337,0.0000133365,1.2791371E-6,-1.279137E-6,0.3988269601,0.4324225824,0.9484555783,0.9999991049
1872,0.0971265438,1.3180605285,0.6223609028,0.1596446738,1,1,1,0,75,5000,12309,1,0,1,0,-0.468037988,0.4680379878,-0.062334627,0.0623346268,0.3657995516,-0.365799552,0.5199472381,-0.519947238,-0.109449659,0.1094496587,0.2042619836,-0.204261984,-0.000021597,0.0000215973,6.0314988E-6,-6.031499E-6,-0.000061945,0.0000619452,5.9413014E-6,-5.941301E-6,0.6025752471,0.3790232051,0.8142460588,0.9999955556
1873,-0.124444464,0.5354292297,2.1266028818,-0.096207187,1,1,0,0,75,5000,12309,0,1,0,1,-0.484111365,0.4841113646,-0.060140152,0.0601401521,0.3529216717,-0.352921672,0.767124478,-0.767124478,-0.161480831,0.1614808314,0.3013659005,-0.3013659,-0.41306681,0.4130668101,0.1153573746,-0.115357375,-1.184752352,1.1847523518,0.1136322742,-0.113632274,0.4964631599,0.6584116591,0.5572979943,0.4453413212
1874,-0.195143843,0.5689431501,1.9455302243,-0.085775258,0,0,1,0,75,5000,12309,0,1,1,0,-0.48196613,0.48196613,-0.061166338,0.0611663377,0.3589436571,-0.358943657,0.7670088532,-0.767008853,-0.161456492,0.1614564922,0.3013204771,-0.301320477,-0.369438076,0.3694380757,0.1031731561,-0.103173156,-1.059617036,1.0596170361,0.1016302634,-0.101630263,0.5377082796,0.3578073933,0.5577094158,0.6886684535
1875,-0.448310968,1.1850725858,0.6291755404,-0.078037071,1,1,1,0,75,5000,12309,0,0,1,0,-0.446570329,0.4465703286,-0.063031562,0.0630315619,0.36988939,-0.36988939,0.1289909863,-0.128990986,-0.027152792,0.0271527924,0.0506742854,-0.050674285,-2.742161E-6,2.7421607E-6,7.6580459E-7,-7.658046E-7,-7.865026E-6,7.8650264E-6,7.5435244E-7,-7.543524E-7,0.3438828689,0.3937540411,0.9708760747,0.9999994831
1876,-0.105375657,0.5626583704,0.7714067208,-0.084949419,0,0,1,0,75,5000,12309,1,1,1,0,-0.484081066,0.4840810661,-0.0606926,0.0606926001,0.3561636133,-0.356163613,0.5334978812,-0.533497881,-0.112302089,0.112302089,0.2095853723,-0.209585372,-0.000194615,0.0001946146,0.0000543501,-0.00005435,-0.000558191,0.0005581908,0.0000535373,-0.000053537,0.4943052908,0.3500904816,0.8063114242,0.9999550925
1877,0.0340572013,0.8818014713,1.878895419,0.0925726674,1,1,1,1,75,5000,12309,1,1,0,0,-0.476049345,0.4760493451,-0.065030462,0.0650304618,0.381619575,-0.381619575,0.7694471506,-0.769447151,-0.161969757,0.1619697574,0.3022783656,-0.302278366,-0.34936302,0.3493630196,0.0975667851,-0.097566785,-1.002038046,1.0020380455,0.0961077324,-0.096107732,0.5727899411,0.5402535113,0.4517085546,0.2759609277
1878,0.2341378617,0.6827466629,1.1499254115,0.1262806907,0,0,1,0,75,5000,12309,1,1,0,0,-0.442081465,0.4420814651,-0.061996187,0.0619961873,0.3638134805,-0.36381348,0.7746560286,-0.774656029,-0.163066234,0.1630662339,0.3043246804,-0.30432468,-0.017304548,0.0173045478,0.0048326497,-0.00483265,-0.049632658,0.0496326579,0.0047603803,-0.00476038,0.3349495409,0.3724994825,0.4860048174,0.994177622
1879,-0.496532898,0.5633354526,1.7280794931,-0.184319262,0,0,1,0,75,5000,12309,0,1,1,0,-0.435444141,0.4354441405,-0.06209439,0.06209439,0.3643897653,-0.364389765,0.5195809894,-0.519580989,-0.109372563,0.1093725628,0.2041181024,-0.204118102,-0.150203987,0.1502039875,0.0419475427,-0.041947543,-0.430812941,0.4308129413,0.0413202423,-0.041320242,0.6773882925,0.3743563486,0.8144568972,0.9235018558
1880,-0.073899076,1.2883579781,2.4876316117,-0.199822051,0,0,0,1,75,5000,12309,1,0,0,1,-0.483464345,0.4834643447,-0.062344933,0.062344933,0.3658600317,-0.365860032,0.7582353215,-0.758235321,-0.159609651,0.1596096509,0.2978737831,-0.297873783,-0.232066538,0.2320665385,0.0648093382,-0.064809338,-0.665609946,0.6656099462,0.0638401534,-0.063840153,0.4790759305,0.6207724166,0.5831492324,0.8605108468
1881,0.2528302156,1.3062806802,0.631901226,-0.094468739,1,1,1,0,75,5000,12309,1,0,1,0,-0.437714595,0.4377145953,-0.063003236,0.0630032359,0.3697231641,-0.369723164,0.6555010088,-0.655501009,-0.137983927,0.1379839269,0.2575144679,-0.257514468,-0.000068488,0.0000684877,0.0000191266,-0.000019127,-0.000196435,0.0001964354,0.0000188406,-0.000018841,0.6732734738,0.3931146205,0.7187137664,0.9999850825
1882,0.324097867,0.4511281227,1.7205455859,0.0622928909,1,1,0,0,75,5000,12309,1,1,0,0,-0.419472362,0.4194723624,-0.055793737,0.0557937374,0.3274155183,-0.327415518,0.5894054371,-0.589405437,-0.124070712,0.1240707118,0.2315487321,-0.231548732,-0.341493456,0.3414934559,0.0953690481,-0.095369048,-0.979466675,0.9794666748,0.0939428612,-0.093942861,0.7038327554,0.7131721437,0.7703993496,0.7363136816
1883,-0.282837386,1.2221153501,1.4290272264,0.0213504979,0,0,1,0,75,5000,12309,0,0,1,0,-0.474441104,0.4744411037,-0.062884966,0.0628849659,0.3690291176,-0.369029118,0.4809803449,-0.480980345,-0.10124707,0.1012470703,0.1889537864,-0.188953786,-0.026134364,0.0261343635,0.0072985568,-0.007298557,-0.07495821,0.0749582099,0.0071894112,-0.007189411,0.5796823819,0.6095138397,0.8357011768,0.9907046186
1884,0.4245229925,0.3636924376,2.1398133088,-0.280480532,1,1,0,1,75,5000,12309,1,1,0,1,-0.390065959,0.3900659594,-0.052459871,0.0524598706,0.3078513199,-0.30785132,0.3368371845,-0.336837184,-0.070904723,0.070904723,0.1323269486,-0.132326949,-0.289580282,0.2895802824,0.0808712302,-0.08087123,-0.830570049,0.8305700486,0.0796618495,-0.079661849,0.7445141853,0.7463977953,0.9016608509,0.8034357345
1885,0.252942957,1.1650221408,1.6889688946,0.1015560323,1,1,0,1,75,5000,12309,1,0,0,0,-0.437687705,0.4376877049,-0.064767272,0.0647672721,0.3800750935,-0.380075093,0.7441079628,-0.744107963,-0.156635821,0.1566358211,0.292323831,-0.292323831,-0.247671485,0.2476714854,0.0691673395,-0.06916734,-0.710367833,0.710367833,0.0681329835,-0.068132983,0.6733228209,0.4461576689,0.6124946934,0.1536897468
1886,-0.418528119,0.8071060557,2.3570673926,-0.126371092,1,1,1,1,75,5000,12309,0,1,1,1,-0.452808383,0.4528083833,-0.065045631,0.0650456308,0.3817085913,-0.381708591,0.7258477916,-0.725847792,-0.152792028,0.1527920282,0.2851502977,-0.285150298,-0.376776385,0.3767763849,0.1052225294,-0.105222529,-1.08066467,1.0806646702,0.1036489896,-0.10364899,0.3572771426,0.5393268032,0.6415017329,0.6737668401
1887,-0.050424471,1.1296161101,1.9232292138,0.0949504207,1,1,1,1,75,5000,12309,1,0,1,0,-0.482546359,0.4825463587,-0.064622167,0.0646221666,0.379223568,-0.379223568,0.7704308782,-0.770430878,-0.162176834,0.1621768335,0.3026648243,-0.302664824,-0.34336848,0.3433684802,0.0958926871,-0.095892687,-0.984844593,0.9848445928,0.0944586695,-0.09445867,0.5322631929,0.4399731503,0.5439203551,0.2665443906
1888,-0.307071384,0.639685558,0.8427203605,0.047327074,0,0,1,0,75,5000,12309,0,1,1,0,-0.471439838,0.4714398381,-0.0628864,0.0628864002,0.369037535,-0.369037535,0.3622980942,-0.362298094,-0.076264282,0.0762642819,0.1423293019,-0.142329302,-0.000155087,0.0001550869,0.0000433112,-0.000043311,-0.000444818,0.0004448181,0.0000426635,-0.000042664,0.5911444078,0.3905176505,0.8912760685,0.9999646804
1889,0.0153759225,1.195125486,0.9459724298,0.0415536643,0,0,0,0,75,5000,12309,1,0,1,0,-0.477910818,0.4779108177,-0.064027324,0.0640273239,0.3757328404,-0.37573284,0.5828162022,-0.582816202,-0.122683668,0.1226836682,0.2289601422,-0.228960142,-0.000951135,0.0009511348,0.0002656239,-0.000265624,-0.002728031,0.0027280314,0.0002616516,-0.000261652,0.4361210271,0.5805271271,0.225064779,0.9997566973
1890,0.039402834,1.2550477783,1.6773209372,-0.133039648,1,1,1,0,75,5000,12309,1,0,1,0,-0.475473052,0.4754730521,-0.063241442,0.063241442,0.3711210336,-0.371121034,0.7633827561,-0.763382756,-0.160693193,0.1606931935,0.2998959599,-0.29989596,-0.19385893,0.1938589297,0.0541390802,-0.05413908,-0.556023426,0.5560234259,0.0533294627,-0.053329463,0.5753331943,0.3986204712,0.5693762249,0.8920822819
1891,0.2051611848,0.3582957541,1.9143781113,-0.157708602,0,0,0,0,75,5000,12309,1,1,0,0,-0.448480832,0.4484808322,-0.05351544,0.0535154405,0.3140457422,-0.314045742,0.608822854,-0.608822854,-0.128158107,0.1281581066,0.2391768909,-0.239176891,-0.41548699,0.4154869902,0.1160332594,-0.116033259,-1.191693878,1.1916938778,0.1142980517,-0.114298052,0.3478534164,0.2635480367,0.7564700194,0.533824787
1892,-0.253222513,0.9074380563,1.6057260601,-0.179507909,0,0,1,0,75,5000,12309,0,1,1,0,-0.477573598,0.4775735978,-0.065335319,0.065335319,0.3834085745,-0.383408575,0.6251435541,-0.625143554,-0.131593638,0.131593638,0.2455885003,-0.2455885,-0.108068215,0.1080682152,0.0301802645,-0.030180264,-0.309959718,0.3099597182,0.0297289367,-0.029728937,0.5655840181,0.4882907459,0.7440317104,0.9498442291
1893,0.4655294544,0.752704651,1.4979391517,-0.261757239,0,0,0,0,75,5000,12309,1,1,0,0,-0.377046056,0.3770460556,-0.062563897,0.0625638971,0.3671449831,-0.367144983,0.5974130628,-0.597413063,-0.125756329,0.1257563288,0.2346945389,-0.234694539,-0.216141753,0.2161417528,0.0603620154,-0.060362015,-0.619934702,0.6199347023,0.0594593376,-0.059459338,0.2397558045,0.3836573199,0.7647607254,0.8741857636
1894,0.1205141103,1.059769157,1.9595969351,-0.113501876,1,0,1,1,75,5000,12309,1,0,0,0,-0.464409616,0.4644096161,-0.065261525,0.0652615251,0.382975528,-0.382975528,0.7457226579,-0.745722658,-0.156975717,0.1569757168,0.2929581661,-0.292958166,-0.403619198,0.4036191978,0.1127189352,-0.112718935,-1.157654845,1.1576548446,0.1110332911,-0.111033291,0.6134797642,0.5222789666,0.3904524604,0.3992556975
1895,-0.062763407,0.6538559009,2.2775580787,-0.173171546,1,1,1,1,75,5000,12309,1,1,0,1,-0.483077534,0.4830775337,-0.062404787,0.0624047873,0.366211276,-0.366211276,0.7338726412,-0.733872641,-0.154481271,0.1544812709,0.2883028709,-0.288302871,-0.339324624,0.3393246241,0.0947633574,-0.094763357,-0.973246062,0.9732460623,0.0933462282,-0.093346228,0.5263056964,0.6195783407,0.3704150711,0.7395710173
1896,-0.090401987,0.8872892696,2.3049779283,-0.107811026,1,1,1,1,75,5000,12309,1,1,0,1,-0.483875624,0.483875624,-0.065177917,0.0651779166,0.3824848869,-0.382484887,0.7594008219,-0.759400822,-0.15985499,0.1598549905,0.2983316516,-0.298331652,-0.34653251,0.3465325098,0.0967763072,-0.096776307,-0.993919617,0.9939196175,0.0953290756,-0.095329076,0.5129418406,0.5300535155,0.4197594113,0.7285401868
1897,0.0406884633,1.3224237865,2.1331081486,-0.163036765,0,0,1,1,75,5000,12309,1,0,0,1,-0.475331573,0.4753315734,-0.062071437,0.0620714371,0.3642550704,-0.36425507,0.7666836645,-0.766683665,-0.16138804,0.1613880395,0.3011927263,-0.301192726,-0.414042897,0.4140428973,0.1156299669,-0.115629967,-1.187551951,1.1875519511,0.1139007901,-0.11390079,0.4240556144,0.6260801922,0.4411490092,0.5473763156
1898,0.4333682167,1.0759005599,1.9446632607,-0.010654131,0,0,0,0,75,5000,12309,1,0,0,0,-0.387301135,0.3873011352,-0.065350239,0.0653502393,0.3834961317,-0.383496132,0.5318248957,-0.531824896,-0.111949923,0.1119499231,0.2089281377,-0.208928138,-0.416975511,0.4169755111,0.1164489594,-0.116448959,-1.195963232,1.1959632323,0.1147075351,-0.114707535,0.252047803,0.5080283694,0.8073054782,0.5029204798
1899,0.232867887,1.1699998795,1.5424544747,-0.229959118,0,0,1,0,75,5000,12309,1,0,0,0,-0.442371472,0.4423714718,-0.0646944,0.0646943999,0.3796474557,-0.379647456,0.7683125461,-0.768312546,-0.161730922,0.1617309215,0.3018326346,-0.301832635,-0.15934136,0.1593413603,0.0444993413,-0.044499341,-0.457020624,0.457020624,0.0438338804,-0.04383388,0.3355111574,0.5570326743,0.447115822,0.9172924147
1900,-0.486762659,1.1488116577,2.4568268649,-0.28869285,1,1,0,0,75,5000,12309,0,0,1,1,-0.437796887,0.4377968866,-0.063492832,0.0634928315,0.3725962678,-0.372596268,0.6631371737,-0.663137174,-0.139591351,0.1395913509,0.2605143457,-0.260514346,-0.343000215,0.3430002146,0.0957898414,-0.095789841,-0.983788339,0.9837883386,0.0943573618,-0.094357362,0.326877634,0.4047838133,0.2881954786,0.2659799023
1901,0.27558486,0.3423963137,2.0446328011,-0.085440982,1,1,0,0,75,5000,12309,1,1,0,1,-0.432156663,0.4321566625,-0.052596254,0.0525962537,0.3086516596,-0.30865166,0.4993700426,-0.499370043,-0.105118129,0.1051181288,0.1961782043,-0.196178204,-0.390388562,0.3903885622,0.1090240089,-0.109024009,-1.119706924,1.1197069237,0.1073936203,-0.10739362,0.6831707736,0.7451389248,0.8258134826,0.3582744245
1902,0.4175361284,0.6444137698,1.8045522271,-0.266631681,0,0,0,0,75,5000,12309,1,1,0,0,-0.392231898,0.3922318976,-0.060526102,0.0605261022,0.3551865502,-0.35518655,0.5138392599,-0.51383926,-0.10816392,0.1081639203,0.2018624561,-0.201862456,-0.404721675,0.4047216753,0.1130268246,-0.113026825,-1.160816955,1.1608169548,0.1113365762,-0.111336576,0.2582187285,0.3474754867,0.8177381928,0.5965220501
